id,artist,name,popularity
7o65XOJ6wuSlzJ6aXtMxlT,Peter Erskine,Touch Her Soft Lips And Part,43
4FCm5fLnQbIxekgAM4l4Nn,Tord Gustavsen Quartet,Eg Veit I Himmerik Ei Borg,41
4puUdWzVSmwcKxPdGrQxtI,Mark Turner,Myron’s World,37
4OiXQYN72qQfTRaV7Hitvd,Marc Johnson's Bass Desires,Crossing The Corpus Callosum,40
0lEVRuzbca0hSChUN1JzPH,Roscoe Mitchell,Spatial Aspects Of The Sound,40
0LDytu1PRUdxTZ5YCMIZIC,Kansas Smitty's,Riders,42
4OiYyeJ4pxrcufdqLLxnAV,Marcell,Adventure Of A Lifetime,57
67T58XZZvKtjfzUd8rvedH,Ibrahim Maalouf,S3NS,56
7khQxUDcWwedY1q7YYLuFU,Pat Metheny,America Undefined,44
54VW6pXaXV9lqF1O4MITc8,Joey Alexander,Downtime,3
6YkVZikuJ63j9WnN8q3yFi,Sefi Zisling,Ongoing Morning,0
03mc8Pi679YgaoxQx1yHBD,Snorre Kirk,Festival Grease,0
0yPQ0YbLfDwLGBAnSB8cld,Andreas Hourdakis,Señor (Tales of Yankee Power) - Live in Studio Version,0
3aWkW4XXfZ9k5sGFms2cJq,Moses Boyd,Stranger Than Fiction - Edit,52
3a9BypAqVxHNCZgHQXfeG7,Steam Down,Free My Skin,49
2u9mRfYp5vzMCCSLxS85X9,Ruby Rushton,Yardley Suite,48
5RbmDMDeqTYtH2ROpWsoHJ,Paul Grant,Someday I'll Know,43
3zQODQVAuZ0aSo8Wwqsp0X,Ibrahim Maalouf,Una Rosa Blanca,52
3DJ4kjtFYgYKk0innLWBFc,Buddy Rich,Why Bother?,39
3PnaDV8iEUgEDpuCdDPyZ1,Bear Garden,Space,38
7a8GyVVZoKS6I3PWglll4c,New Cool Collective,Ramapolo,37
13q4G2msvGy8TGkNuvoTXw,Antoine Berjeaut,Triple A,39
3czKjs6zJPUcXoqN6eYzKG,Carlos Niño & Friends,Commend-Hyper6,33
372iKdoxxoGXv1Ap6WLmfX,Dan Rosenboom,Nebulounge,36
5Jz6iIgLRx5huCdlM8QDts,Brad Mehldau,Paranoid Android I,52
6rrLKJ9P9yKAqnktfH75tt,Charles Owens Trio,Say You Will,45
5GWjxdXbCvHozYWvTO8qXr,Bremer/McCoy,Højder,47
0vz8tbjsjo9wSBhEpSeFN3,Fazer,Khanda,45
0vI6b1bVuS4BRAMLj7gb52,Jon Batiste,BLACCK - Live,42
2MbiFonNfrPseRanbvH8Iu,Matthew Halsall,Colour Yes,44
6ttNHrgyK11RvgYOdC6Vpn,Houston Person,Willow Weep for Me,50
6YxQooKj3IdioYwkmY56Ih,Kalle Kalima,"Strong Wind, Deep Water, Tall Trees, Warm Fire",18
0yFNLTyXf0xln5RBR89LVt,Tristan Mélia Trio,No Problem,47
5DUVIgfoY432aL8aF3l8uZ,Lafayette Harris Jr.,He's My Guy,43
0Eb881rGQ28ZPE1q6yc1mR,Joey Alexander,Equinox,38
3VHtpeXSUU3ljuFEmOZx96,Denis Gancel Quartet,Premier argent de poche,45
0KsBBM38kgBKnwgAQ1x59b,Binker Golding,Strange-Beautiful Remembered,42
38tv5oXEujmdXaYu0mpRdn,Neue Grafik Ensemble,Something is Missing,43
0nyM7HTdGPPiBmReYy3SsN,GoGo Penguin,Four Corners,49
0Y7G7IND4eyvXwwiG5V7uw,Arp,Kalimboid,39
5AdbMhoJg0OCNLnhuvdFvU,Junius Paul,Asé,38
22yxBvAXttkLaxhnSn4FX8,Cem Tuncer,Pulling The Head Alone,40
4KclLrqvnmdCnUOeHqXDBj,The Bad Plus,Undersea Reflection,43
6CJ92ZyCz1I5ksoAj2irM4,Tele-Port,Flight with Only One Wing,36
2GbA94xDtIU3d12EUijeLQ,Mike Casey,Never Let Me Go - Stan Forebee Remix,40
5WIlLs1q6Wb9RtSgF4Aa7V,Oscar Jerome,Lizard Street,44
1iy3MtHlk8GuoICixHw3BP,Laurent Bardainne,Août,43
3LE2FTMSaZPx4Df8pNOHTC,Kamaal Williams,Strings (ATL),43
2FOBPeT36iqolCCRMxObEK,Daniel Zimmermann,Summer in Barrancoueu,39
7pLVvI7v6qT3nHDpwg4Kbb,Mary Halvorson,Lace Cap,37
3vKPs6s2LptszVFnhsl0pF,Ganesh Geymeier,Kailasha (For My Mother),36
7a0VYXuyOhi1L05zOZ1gqd,Terri Lyne Carrington,The Anthem,36
5DdzxnavNfi2InSGIiQZVO,Sefi Zisling,Flip Mode,36
3Bi2qt5af4FtDZaH3jlOyM,Nérija,Where It Ends And Begins - Edit,40
1dsVIoiV96Goqv1jGbJySI,Al Foster,Our Son,62
2wOlZrHUpRP9hQbqbV9Ae5,Matthew Halsall,Together,56
283h1iiG7BVoKvTVAr5bSc,Gabriel Latchin Trio,Polka Dots and Moonbeams,61
211rvuRnkIpzd5lJNi0LBK,Scott Hamilton,Forelsket i København,61
30WYlOTUkGayw4Qo4Y9sYX,Ben Flocks,Ebb Tide,59
4NAhOoe6Tp5SU4z0r7Nygx,Eric Reed,Up Jumped Spring,59
72KHUsa4UyTXpSf7jRb1ih,Mark Sherman,Ev'rytime We Say Goodbye,58
4aUrYkpfMzm2DVfG1Pplzk,Eric Reed,New Morning,58
4CY09ZCdgvjtCaw0fGITbN,Joshua Redman Quartet,Come What May,58
3bv4j1lmo6yVChahz9crt3,Yoko Miwa Trio,Sunshine Follows the Rain,57
4eEQe7imsy6IbltZeH4Rfh,Eric Reed,Up Jumped Spring,57
14JAGLLamVp9p3EJaRYPfj,Alfio Origlio,Absyrations,56
6J8Z1UJG7uTS1mhZsgmJCp,Fred Hersch Trio,Infant Eyes,58
4cG4S3LHdqibrEXgj87ZNx,Jan Harbeck Quartet,Lighter Shades,55
07BmM24UshepfB2PeBxu7Y,Kendrick Scott Oracle,>>>>>>Becoming,56
2BjX0EYypxakiidBW18QmC,Jim Snidero,I Fall in Love Too Easily,55
43tLjduNA04oMB8ljgMI6P,Walt Weiskopf,Soultrane,17
1y0FhVFVZ2eG82sn0M7H7v,Steve Davis,Peace,55
25cJePcRAgKUKtjH8Wm1MQ,Branford Marsalis Quartet,Cianna,55
03k3pTFdvFcZIyt6WgNIL4,Anat Fort,Part Trio,54
1z2FcRqCR6byfXDSvHq8E4,Eddie Henderson,After You've Gone,56
6escBA2tVhUpcc2M5YmtVk,Helge Lien Trio,Popkoral,54
7dWzkzCjOVVkJDTEeWrCZ0,Aaron Goldberg,When You Are Near,56
6qTF7EjSSecc1rip7xckgN,Connie Han,Pretty Women,56
5FXIXX9FniNJfHd9DJrOop,Chet Baker,Polka Dots And Moonbeams,59
6g6U5Ip7Tvm1xsctpflOuk,Karin Hammar,Uphill,55
78RAfPGFpTUqnPSTV0LcmT,Massimo Faraò Trio,Easy Living,57
4oU07qd2sv9NxW61Op66Jh,Paolo Fresu,The Silence of Your Heart,57
0glr1BX8Zy81l4HvLpmozl,Tord Gustavsen Trio,Curves,20
11qeOjSAx3TDr4IOPXq9Js,Cyrus Chestnut,Darn That Dream,57
2ncnr8AuzqAabOGEIoA863,Scott Hamilton,Young and Foolish,59
2seZ8ZHnD5RQBkhT8RsBZu,Charles Lloyd & The Marvels,Ballad Of The Sad Young Men,55
0XXHKJqxoDfr5dzmqFlTVO,Fredrik Kronkvist,Theme For Ernie,16
6vZ8PZZy7ljlQEgCPSZTAM,Joey Alexander,Draw Me Nearer,49
4Hus6AQNHezUdbBKuo1aE8,Emil Brandqvist Trio,I Miss You,54
4gCaFMkA1CERmgy1ny9fhy,Renee Rosnes,The Winter of My Discontent,58
50ma4LjaP5XDL1BsHrZ1D9,Davy Mooney,Dim,53
0D5PNTs1HSYe2nHlHulJQw,Tommy Flanagan,Naima,54
3ZnPVp4Frub6UadiiiGDD9,Rolf Kühn,What Are You Doing the Rest of Your Life?,54
3LZ0GUgBO1XXW6jKK5A2lJ,European Jazz Trio,Sad Tune,16
79MOPpvNSagTPcwnx4Ct2b,Jimmy Forrest,That's All,51
49e8jyxGYok1DJRLqOlg4T,Trio X of Sweden,Atonement,52
76Bk0cDFzg1ljHQpY0SUqV,Emil Brandqvist Trio,I Miss You,53
2SzfUlXBgyYKTJMPbbqPw7,Bob Brookmeyer,Who Could Care,15
3MU1qPFFyJQy1RbmpLH0mb,Roger Kellaway,Sweetness,53
1XrEY8nz2P4L9rVoq9MdXs,Echoes of Swing,On a Turquoise Cloud,52
2ovibjyd0xaW7HvfGvx0Qe,Renee Rosnes,The Winter of My Discontent,13
7kdZlgkWHnivQNSGe6AsTa,Joachim Kühn,Love and Peace,52
6BMmyctJWWdbTHKpXkrja0,Andy Sheppard Quartet,Romaria,55
42q9VqB8ooQE5yn3mup3h8,Massimo Colombo,I'll Keep Loving You,53
5fhLDCuNimt2zvkiFxOAbU,Walt Weiskopf,Soul Eyes,52
1Rx7TVIX8t9pZFJdLq0vvY,Bill Charlap Trio,Spring Can Really Hang You Up The Most,58
5adNkxFBgFYu3N6m8J6muG,Denis Solee,Summertime,57
0Y6WjYBWld3reWsTMT8FTd,Esbjörn Svensson Trio,Where We Used To Live,48
49vQNdC75cHdQ6JLsxGKPJ,Harold Danko,A Quiet Dawn,52
4JHItqtk4k5wv207UO1D66,Eyolf Dale,Taplow,52
75MUAXmFXalRbe44eYPzfG,Bobo Stenson Trio,Canción Contra La Indecisión,47
3s2RFp5hU6jEvAmfZrnrAi,David Hazeltine,I'll Let You Know,61
4Uecyf82f85MdvnGLA4SWE,Aldo Romano,Song for Ellis,53
2r3dQilQpgjPbRomN7GAvD,Yuri Honing Acoustic Quartet,After All,52
4z6d79RAbC5q0VAqPQas8W,John Coltrane,I'll Wait and Pray,53
2yuDexdINZo3jxbFHf5fLw,Marcus Miller,For the Love of Freedom,54
1iNE14jpYWtLoeQitCoYaG,Bobo Stenson Trio,Canción Y Danza VI,52
5zpqkOpg31ksUdhuqJ9CQU,Courtney Pine,How Many More,51
1zowWjoCroDC3WZYxbrlNQ,Joran Cariou Trio,La fin justifie les moyens,53
5Bl1TC8Y1qh3ui6fGSWL5a,Scott Hamilton,The Shadow of Your Smile,58
58TwX5CF328t6qDm9sgaLb,Bill Charlap Trio,"Uptown, Downtown",51
12zuJhwGaqJu8fvgBWqYuy,Terence Blanchard,Jackie Gets Out,52
4ZUlQw3KS7qiBrgJxSyel0,Charles Lloyd New Quartet,How Can I Tell You - Live,52
3odLwNmrGr91br8fhtrP1v,Triosence,Leave Me Here,52
6bqNdzv1KHd5C7ae0YbV7r,Trio X of Sweden,Vid Frösö kyrka - From Frösöblomster,51
3lw4OExcjj4kba4uU9gF4P,Enrico Pieranunzi,Romance / Hommage à Milhaud,54
7u38kj1yGDoExUnP6gxxor,Yelena Eckemoff,Mommy's Shawl,48
1Kez08abn4yr3T7hbCeW3i,Nestor Torres,So in Love,14
3PJMsxg6rz9FOo6xNiASXz,Charles Mingus,Goodbye Pork Pie Hat,60
5bjV2B1rH2gkdtJ4qr0qQy,Brian Blade & The Fellowship Band,Landmarks,54
0Uu93Y0BiC2h01Al6QpvWY,Joey Alexander,For Wee Folks,13
79fmhV6NAraE4Xz3MIXnN4,Grace Kelly,Ballad for MC,51
3ONcanYtZHMVcgqPDAsVHd,John Moulder,Soul in Twilight,51
0Ya7lMXJGmETT1G3bW0uX2,Ben Wolfe,So Lovely,51
2Smeb5R5N2aCYAi7cIhema,Enrico Pieranunzi,I Got It Bad,12
4N7iWwgqcWr3p5JzngOSEF,Bill Charlap,"I Was So Young, And You Were So Beautiful",53
70S7sASwrZH3Fass66MKqJ,Passport Quartet,I'm a Fool to Want You,52
3dtrI8OOHWxMyg6EHNecdt,The Hot Sardines,Gramercy Sunset,52
7ysmJhXFQtiBQlk6EZ6sks,Stanley Turrentine,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,56
499pC27JxKGMh6mYyuRmlT,Bill Mobley,I'm Glad There Is You,51
6f6OQJv9qjqyJq9NHin45n,Phil Woods,Blue Ballad,55
3MhWFpRMVEyZ9QXGIb5RJK,Joshua Redman,The Nearness of You,54
0aWMVrwxPNYkKmFthzmpRi,Miles Davis,Blue in Green,66
6NpwgYdHNNpq81GnpJNx3Y,Seamus Blake,Count Your Blessings,51
2JR1WeETsXmFR1kRC2oXXq,Wynton Marsalis,Where or When,54
14aFuIi1l2arBrZfBv9fBP,Scott Hamilton,Good Morning Heartache,54
58VcgWixvxnMdt4bj29PdQ,Mulgrew Miller,It Never Entered my Mind,12
75A0vJQiBzAxkC7pMjoSeX,Marcus Gilmore,Two Sleepy People,53
4zRweMHazlqCTUe6GvviYf,Beegie Adair,Can't Help Loving,54
4vuoL9ldmpmZcXm7RkhQvx,Bill Charlap,The Nearness Of You,58
1axzRYUUASTfN4OOtrjfQd,Julian Dash,Blue and Sentimental,51
1AYtj1r4CcTiU6qMcmy0Hz,Jan Lundgren Trio,Almas vaggvisa,12
6WTaPOmjmElVLG7HD8nHkb,Keith Jarrett,Where Can I Go Without You,57
1GLnM2xHIG9DdLGESEEA6n,Bremer/McCoy,She's Alive,56
3TSdkwPeUfvgLwNTF8gfC0,Oscar Peterson Trio,All the Things You Are,58
4rH0C49g6oJcPzsHgCzNLQ,Magnus Lindgren,Theme for Laura,54
4bRNH9mxHDszZGskpBFhPq,Stan Getz,A Nightingale Sang In Berkeley Square,19
0Dt1B5dNfajRczQKZA87aL,Keith Jarrett,So Tender,57
5QdGSxicWhfhvJCkkVrXoh,Steve Kuhn,Wisteria,15
2Lz03NspvyxfiCjgdtpEVR,Avishai Cohen,Azalea,53
2fYcpbTFptY9uRcaY56NRu,Fazer,Lina,56
1cpANF6zMBoFoxkoIjZHjv,Bill Evans,Skating In Central Park,63
6J973mNweqCDzoGfl2v8SA,Bill Evans Trio,My Foolish Heart,16
0ZbtbqvbMqUEuYaEeox12O,Peter Erskine,Everything I Love,13
73fjTjTG8KSLQ04t5fARWm,Scott Hamilton,Stockholm Sweetnin',58
3wqEq2lsXWO98kHXUvrN9C,Oscar Peterson,Stormy Weather,16
7I63rA0w2lgv2iMaS7NRjY,Stéphane Kerecki Quartet,All I Need,53
0x2ynoUhRfpNJCn8GPlH4y,Keith Jarrett,One Day I'll Fly Away,17
2qswPLZD9CbUoSidGNyxwm,Mary Lou Williams,It Ain't Necessarily So,54
3bPNIOqP9KeWX0Z6SpM4qC,Marcin Wasilewski Trio,January,14
35QqECQ42isDX5YsVujptz,Oscar Peterson,Blue and Sentimental,54
2on2XttfSjE4rjGo3xyGVm,Mansur Brown,Mashita,58
2SdthMHDqydhV2PceC9QBX,New Cool Collective,Thierno,53
2kpaRWsZTE96rmw0NBfP0c,Oscar Peterson Trio,I Got It Bad And That Ain't Good,63
2HfccyKw1vmXFEoOH87FCT,Marc Johnson,Swept Away,53
32wlGWGlQ2KfNb7bn3nvzI,Fazer,Mara,54
0YCzCTj47uGmUC72vWkVcy,Shai Maestro,The Dream Thief,52
6TAW00MAPvS59yEoIgtOEI,Mal Waldron,All Alone,56
6QqXTZUL8O3y46rgDEWnsm,Bobby Hutcherson,Stardust,53
5LaxA3Vqu1huHZCQHUXnr3,Jakob Bro,Strands,53
4zPDjRgceGrR0Sm54YDTTf,Lou Donaldson,Autumn Nocturne,58
6Q8m3ux9ww9OMXlK7OrFkL,Paolo Fresu,The Windmills of Your Mind,56
6w4GCn9Tg8iJLUZlN3fxB7,Chet Baker,It's Always You,14
1HEGcv63IZ7TPncpVKdVdN,John Coltrane,My One And Only Love,59
4gT8dnQ05pxVQecqDNPRlV,Giovanni Guidi Trio,Trilly - Variation,54
0J6kTSVez9OjHlfoDqAJAB,Scott Hamilton,Bésame Mucho (Live),57
01HQIKjcODJCBRFoETqngE,McCoy Tyner,When Sunny Gets Blue,19
08lUeu1CxXvAoaKkemoEk8,Lou Donaldson,Over The Rainbow,54
5eIUDdG5pFjmshH9CsJgTV,Krzysztof Kobylinski,Impression E Minor,52
05d3KM9JTyNnnWIjo8PKvf,Duke Ellington,Haupe,60
0KRjJtrKMJRngSPr4jp1Dl,Wes Montgomery,In Your Own Sweet Way,13
6crfO56bDm0RjpctUuGs5X,Julie London,I'm In The Mood For Love,63
2iUrcZcAuVIahQD0dg9HLe,Chet Baker,Autumn Leaves,59
4Vkk3iD1VrENHJEACNddvt,Art Blakey,Moanin',55
7dMWiyYYkxNC0mz90Ni9L3,Lou Donaldson,Blues Walk,54
0sCeNwt8xRCMR4NhKpMyBe,Herbie Hancock,Cantaloupe Island - Remastered 1999 / Rudy Van Gelder Edition,61
4f0D7T8yswXUJ62AKLoMtS,Cannonball Adderley,One For Daddy-O - Remastered,53
6ZgaUtMlUzUf7SqbUUnfbu,John Coltrane,Blue Train - Remastered 2003,57
1CDBaGlisZlOJzvx88lL8A,Horace Silver,Song For My Father,56
1dZHIbmuBDAwXfQOM4dyM3,Lee Morgan,The Sidewinder - Remastered 1999/Rudy Van Gelder Edition,51
69xdPh6CEOpwcP4ZpReWmH,"Medeski, Martin & Wood",Shine It,52
3E7QzgM8Je4hyf0kK8tGmD,Johnny Griffin,Nice And Easy - Rudy Van Gelder Edition/Remastered 2006,47
2rb45s3pCXLMZGD1WiKFjG,Jacky Terrasson,The Call,45
3kltDmshkHJ924f2ZL2Qsy,Joe Henderson,Mode For Joe - Remastered,46
0qxiaagtTvTeNvzxHHc441,Wayne Shorter,Speak No Evil - Remastered 1998 / Rudy Van Gelder Edition,49
4qRyiKJFPLlaEma8BDaVML,Gene Harris & The Three Sounds,Book Of Slim,47
6zU9WvBMEKRcHd7NbjWa1c,Renee Rosnes,Lifewish,44
6oWhUfePc5h9r5pfw7wvPN,Jimmy Smith,Midnight Special - Rudy Van Gelder Digital Remaster/2007,54
13Y8guAjsfss2WPIINuoYd,Ike Quebec,Favela - Remastered,49
38xcUjiTP1ivfb7ObwjyGA,Herbie Hancock,Watermelon Man - Remastered 2007,48
1mdi0ijsIOSiSH4w1ZeD43,Horace Silver Quintet,Senor Blues - Alternate 45 Take/Rudy Van Gelder Edition/2000 Digital Remaster/24-Bit Mastering,45
2BhU0Hl5OatWiCW93pE2b8,Hank Mobley,Remember - Remastered,53
4qRJ7ZJyfzchEd2fjle7Bz,McCoy Tyner,Search For Peace,50
3QuSHJUfvuOyeKMS32Wckj,Thad Jones,April In Paris - 2007 Remaster/Rudy Van Gelder Edition,50
4PN5gbJNYWx9yQ6hJepPbG,Sidney Bechet,Summertime,50
2Wq889rsIlEG0l2ea9pE9J,Lou Donaldson,Alligator Bogaloo,45
6JAPBVoA5bpYtPnjOztCuh,Kenny Barron Quintet,Blue Waters,43
2ZloT7eCvBWrfqCCPQlgnh,Gregory Porter,Holding On,40
2lwVojk2rK92KWGsYoezFK,Dr. Lonnie Smith,50 Ways To Leave Your Lover - Live,44
5H9ndwyE50LFwZFuZnVe2o,Jack McDuff,Oblighetto,44
3xPGQOckEwKVv4JpqcVLpi,Kenny Dorham,Monaco - Set 1 / Live From Cafe Bohemia/1956,45
18A1V1vsy5YgHFqb4galTw,Kenny Burrell,Chitlins Con Carne,51
7CnOzCWGrTINcDExG6u99y,Sonny Clark,Cool Struttin',50
6KawDsALZTY6FA8CE1NLZK,Lee Morgan,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,41
57B6gMEI1E4E3kKLKvfX3U,Jackie McLean,Yams,45
3hY3MPL9hAITPgVfiVlL5K,Joe Lovano,Stella By Starlight,52
6ydWUkitVqMOvXWuZl9CDm,Grant Green,"Down Here On The Ground - Live At The Cliche' Lounge, Newark, New Jersey, 1970 / Remastered 2000",47
0tNDiq8LzjMNeSyqpv3RyK,Charlie Hunter,Two For Bleu,42
1ewQUavRnFAEwPqqwKQ0nF,Milt Jackson,Bags' Groove,44
58ylMBq2yqYdHyevarkNWa,Dexter Gordon,I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder Edition/Remastered 1999,57
3FmL7hAgo3C3iPnDdSiRn9,Kandace Springs,Unsophisticated,43
5emxS2ghZWuPnRFOe10vdq,Bobbi Humphrey,Please Set Me At Ease,42
40XIh4aEp1Ts5F4XEQM2lj,Ronnie Foster,Mystic Brew,43
47zglRNpxJfxadAe3C6xQe,Miles Davis,It Never Entered My Mind - Remastered,46
1s1UN3QMJGyhXQAuMqNcbK,Tina Brooks,True Blue,41
0Xfq6BeOHdzf16gk9y8a1P,Donald Byrd,Cristo Redentor - Remastered,46
1wl5b2lw3YagQtZiYZbQWP,Thelonious Monk,'Round Midnight,56
4w7EnqiLksvE6rcuR8F8bn,Grant Green,Django - Rudy Van Gelder Edition / Remastered 1999,48
5RYXVImRSNAEQ4zKmuKTam,Jason Moran,Blue Blocks,43
7mwfuAhF0DclPHLhKEyYdl,Bud Powell,A Night In Tunisia - Remastered 1998 / Rudy Van Gelder Edition,46
1f2hIPiAT870zgTAr7o1Jp,Big John Patton,Let 'Em Roll,39
4FfHxCEPLNqOETNyQogQfG,James Francies,Sway,39
4CxtiOaM0QyPxWQQ7cQtCz,José James,It's All Over Your Body,41
51pE38tcmotzrDe6DZ8JDm,Blue Note All-Stars,Second Light,40
6jBlCAZroSB2ZSKXE08LXL,Dr. Lonnie Smith,Spinning Wheel - Remastered,33
410KIvVe4WZTrWYvxGXqAG,Ambrose Akinmusire,Confessions To My Unborn Daughter,33
6Xo4TipvcDzaAXcL39zZ9Q,Wayne Shorter,Adventures Aboard the Golden Mean (The Wayne Shorter Quartet Live In London),41
4okz1TH0GeLw3J51pNRDGd,Donald Byrd,Wind Parade,46
2VzRmb0GCPDBv6FddHGu7s,Eric Dolphy,Hat And Beard,43
7b3ceiH1Cy03cR0GtlqgHV,Trombone Shorty,Tripped Out Slim,46
5ZMnNGtJCD9nTyuo6F1r9p,Cassandra Wilson,Until,40
0jyXW8hxeIzX4QwznqVT0E,Robert Glasper,Maiden Voyage / Everything In Its Right Place,46
7KVrjr5NURbtUgG67oljze,R+R=NOW,Change Of Tone,41
3esuIY0FQWChEYGdsamVM8,Kendrick Scott Oracle,>>>>>>>>>>>Mocean,39
1H6HqwUyRWW55IzH3k1ewz,Bobby Hutcherson,Little B's Poem - Remastered 1994,42
3yPmDN2p5QxPOn1UVwISLv,Norah Jones,Peace,45
0gYVHFAlcb42DZ5cQQh4nj,Sonny Rollins,Blues For Philly Joe - Remastered,42
4ZAcQgIlpV5z7k7evEF0MJ,Larry Young,The Moontrane - Rudy Van Gelder 24Bit Mastering/Digital Remaster/1998,39
2Wlfta7vocbOW32AH3wRe3,Clifford Brown,Easy Livin,31
3ASbn4OVbcg1tnSjmdyREe,Ornette Coleman,Broad Way Blues,40
5bx0tMIUHBVBtfcZjo2iab,Madlib,Slim's Return,4
5YTPRVC0gOXdD17IhOanqI,Freddie Hubbard,Gypsy Blue - Remastered 2002/Rudy Van Gelder Edition,48
63AaQYxlEqKvcUiv9M8i1m,Joel Ross,Yana,40
6ybViy2qrO9sIi41EgRJgx,Norah Jones,Don't Know Why,75
0QdLJ4eDU4vJ39nfT9sIPJ,Soulive,Doin' Something,40
6lqMQBVrT9dbFAxqAGhoKj,Kandace Springs,Soul Eyes,4
7e0j6jReCfN5KJkDNLHyHQ,Robert Glasper Experiment,Afro Blue,53
6EV7iIhdW9VBjphqZNGSfM,Khruangbin,Evan Finds the Third Room,59
2qJrhIwk58tTBSLI85VCJe,Quantic,Atlantic Oscillations,52
6Mvb8vVYbBlYn7lkTciTd6,KOKOROKO,Abusey Junction,60
2rIzolYxlQr9JoitK2BeC4,Mocky,How It Goes,50
5R8MrBzJ2c5Kr4WhRbrKT4,The Souljazz Orchestra,House of Cards,51
1xkOg49ZxldiM1ioIudwUS,Idris Muhammad,Could Heaven Ever Be Like This,58
5GBdFdFGxuOuPpH7hHGWF8,Lord Echo,The Sweetest Meditation,45
5SldP0fpEqqYLitSbLypio,Cotonete,Isaac Washington,10
1ijV5N3fvoaTO1BXqKH9Kq,Amir Bresler,"Afro Golden Line (feat. Sefi Zisling, Uzi Ramirez & Rejoicer)",7
6cCjkGOjdA2F3C3ZShdm40,Oby Onyioha,Enjoy Your Life,49
6cBhKpoE1GNqEtwqGScyBy,Cymande,Brothers On The Slide,60
74hBqD4AZElwmfRxR9dOPZ,K.O.G & The Zongo Brigade,Suro Nipa,40
7nCFH82KnSe9lhz6iREtkv,Honeyfeet,Meet Me on the Corner - Crazy P Remix Radio Edit,44
5pvFJSec5bmKEpd2Tqs9nn,Liquid Saloon,Gueta,5
5rJ4Actcle0BKg7CUmGqoy,The Phenomenal Handclap Band,Judge Not - Ray Mang Radio Edit,41
4Fz7kqfYvb6T4YUxTexdLs,Kelenkye Band,Jungle Music,44
32gtSO10v6vgTl0CvikODe,The Souljazz Orchestra,Dog eat dog,52
28lBDoni4I6pIID81uSqov,Cvd,Mr Fuego,41
3MJz0e67Io5N2olbPLy3To,Cotonete,Le manoir des super vilains,15
3Q64ip5Bji16erZMy58OMe,Ezy & Isaac,Let Your Body Move (Oba Balu Balu),41
10XSi81nmCjpWUY0D5bo2S,Bacao Rhythm & Steel Band,Crockett Theme,11
3SZ0veqxOxbVZrZxtHzSG0,The Allergies,Every Trick in the Book,39
4bvFpNW9Xs7IqOTwpOz0we,Les Sympathics de Porto Novo,A Min We Vo Nou We,41
6F89XevB7pfe24xIsFIeqS,Mary Clark,Take Me I'm Yours,8
2fgh5ZPeZbQ9y8b7AWC4iZ,Smoove & Turrell,Flames to Feed - Dr Rubberfunk Remix,42
69ZGaXg5BV9HRxOgexbu6N,Steve Monite,Only You,61
6FmmnNzo7nj8StWGbRKvfk,Tony Allen & Jeff Mills,The Seed - Edit,40
54ajuaWk3qWWM2IRfDKnul,Florian Pellissier Quintet,Coup de foudre à Thessalonique,17
03UbWRPCCdMAytHTsp3H5D,The So Ons,Short Shrift,40
08k6ZsTPo7ws120ty9nvHM,Alogte Oho & His Sounds of Joy,Mam Yinne Wa,45
2gRtzGOxEsPaFLMEXGXYxy,Evinha,Esperar Pra Ver,47
5281SHrW4ZgmJd6a2yVQHF,Ebo Taylor,Heaven,4
2eugKq2QsQ3TRJ4JgbdpzC,Nu Guinea,Ddoje Facce,51
56X19duTJDBYsmb9ryKRk5,Odeyemi,Oni Suru,38
6gB3NJQ9dF5xoqUBKGX6Uz,Letta Mbulu,Nomalizo,52
3Y8l0qFXpHlY0Nk8QnBDjt,Shawn Lee & The Soul Surfers,Jose Chicago,39
5XC7ty7sLUb612DaodSl0v,Kiki Gyan,Disco Dancer,7
7CSebbAAlgMqngWpEkhBl5,The Bongo Hop,Agua fría,31
0fV9vjz8AFcqH1FY9ta9vp,Dr Rubberfunk,Canvas Cathedral,37
01NKQM0t8lyzOo4YZOZLYw,Hamid Al Shaeri,Ayonha,6
02fPKhvSJZecPhfkguNJan,Frazelle,Today Is the Day - Linkwood Chop,37
0LoVuHRdOFBhT61crHWyIo,David Walters,Mama - Déni-Shain & Mister Francky Remix,30
7KgzTAMQ7u7V16S187rGWV,Cotonete,Layla,39
70mpYOq7kaEVOZD6IIJAaw,Trio Ternura,A Gira,47
2qgudkFpaRq2YcJDWhKW44,Ebo Taylor,Love and Death,55
2lO10mx8zbxhneyaVtzP52,Wanubalé,Strange Heat,34
0GnUaXp7HhNZBKcWHTpImg,Cabo Verde Band,Bo Terra Cabo Verde,29
6aP17Z7Bb8nvj6Tv9CcIn6,Gyedu-Blay Ambolley,Akoko Ba,40
4jsrNHgIswF4l2Up2HI4Kv,Dufresne,Pick Up / Galaxy,31
4aZOVPGI7yA37ZWUJ14uA4,Seun Kuti,Black Times - Radio Edit,45
7iQBflxrDWDvsIEDy8juLT,Jazz At Lincoln Center Orchestra,Pedro Navaja,46
5iHt2zihQWvVBGdPIR4dKT,Hilton Ruiz,Home Cookin',42
1DQDsPGGlQgVOlY1TKZ32B,Tomás Gubbins,Bucle,37
